bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2023-10-21,2023-10-22,I2,Ternana,Brescia,draw,away,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-21,2023-10-22,I2,Lecco,Ascoli,draw,away,3.22,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-22,2023-10-23,T1,Fenerbahce,Hatayspor,home,home,1.21,10.0,True,2.1,"league|market_prob_bucket=T1|[0.55,1.00]",2023-10,2023-24
2023-10-22,2023-10-23,I2,Reggiana,Venezia,draw,home,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-22,2023-10-23,I2,Sampdoria,Cosenza,draw,home,3.45,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-23,2023-10-24,T1,Trabzonspor,Alanyaspor,home,home,1.64,10.0,True,6.4,"league|market_prob_bucket=T1|[0.55,1.00]",2023-10,2023-24
2023-10-23,2023-10-24,I2,Palermo,Spezia,draw,draw,3.34,10.0,True,23.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-24,2023-10-25,I2,Brescia,Modena,draw,away,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-27,2023-10-28,I2,Cittadella,Cremonese,draw,away,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-28,2023-10-29,T1,Rizespor,Galatasaray,away,away,1.53,10.0,True,5.3,"league|market_prob_bucket=T1|[0.55,1.00]",2023-10,2023-24
2023-10-28,2023-10-29,T1,Ad. Demirspor,Konyaspor,home,home,1.68,10.0,True,6.8,"league|market_prob_bucket=T1|[0.55,1.00]",2023-10,2023-24
2023-10-28,2023-10-29,I2,FeralpiSalo,Reggiana,draw,away,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-28,2023-10-29,I2,Ascoli,Parma,draw,away,3.21,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-28,2023-10-29,I2,Sudtirol,Sampdoria,draw,home,3.22,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-28,2023-10-29,I2,Como,Catanzaro,draw,home,3.3,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-28,2023-10-29,I2,Spezia,Cosenza,draw,draw,3.4,10.0,True,24.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-29,2023-10-30,T1,Pendikspor,Fenerbahce,away,away,1.3,10.0,True,3.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-10,2023-24
2023-10-29,2023-10-30,I2,Brescia,Bari,draw,away,3.04,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-29,2023-10-30,I2,Venezia,Pisa,draw,home,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-29,2023-10-30,I2,Modena,Ternana,draw,home,3.38,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-30,2023-10-31,T1,Besiktas,Gaziantep,home,home,1.37,10.0,True,3.7,"league|market_prob_bucket=T1|[0.55,1.00]",2023-10,2023-24
2023-11-03,2023-11-04,T1,Galatasaray,Kasimpasa,home,home,1.18,10.0,True,1.8,"league|market_prob_bucket=T1|[0.55,1.00]",2023-11,2023-24
2023-11-04,2023-11-05,T1,Fenerbahce,Trabzonspor,home,away,1.34,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-11,2023-24
2023-11-04,2023-11-05,I2,Cittadella,Brescia,draw,home,3.0,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-04,2023-11-05,I2,Bari,Ascoli,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-04,2023-11-05,I2,Ternana,Venezia,draw,away,3.2,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-04,2023-11-05,I2,Pisa,Como,draw,draw,3.25,10.0,True,22.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-04,2023-11-05,I2,Sampdoria,Palermo,draw,home,3.27,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-04,2023-11-05,I2,Catanzaro,Modena,draw,away,3.33,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-04,2023-11-05,I2,Cosenza,FeralpiSalo,draw,draw,3.44,10.0,True,24.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-05,2023-11-06,I2,Cremonese,Spezia,draw,home,3.38,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-08,2023-11-09,I2,Lecco,Spezia,draw,draw,3.43,10.0,True,24.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-10,2023-11-11,T1,Trabzonspor,Konyaspor,home,home,1.66,10.0,True,6.6,"league|market_prob_bucket=T1|[0.55,1.00]",2023-11,2023-24
2023-11-10,2023-11-11,I2,Venezia,Catanzaro,draw,home,3.36,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-11,2023-11-12,T1,Hatayspor,Galatasaray,away,home,1.42,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-11,2023-24
2023-11-11,2023-11-12,I2,Sudtirol,Pisa,draw,away,2.94,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-11,2023-11-12,I2,Ascoli,Como,draw,away,3.04,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-11,2023-11-12,I2,FeralpiSalo,Bari,draw,draw,3.04,10.0,True,20.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-11,2023-11-12,I2,Modena,Sampdoria,draw,away,3.17,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-11,2023-11-12,I2,Cosenza,Reggiana,draw,home,3.27,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-12,2023-11-13,I2,Brescia,Cremonese,draw,away,3.31,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-24,2023-11-25,I2,Sampdoria,Spezia,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-25,2023-11-26,T1,Galatasaray,Alanyaspor,home,home,1.19,10.0,True,1.9,"league|market_prob_bucket=T1|[0.55,1.00]",2023-11,2023-24
2023-11-25,2023-11-26,I2,Cittadella,Sudtirol,draw,home,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-25,2023-11-26,I2,Bari,Venezia,draw,away,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-25,2023-11-26,I2,Reggiana,Ascoli,draw,draw,3.11,10.0,True,21.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-25,2023-11-26,I2,Pisa,Brescia,draw,draw,3.15,10.0,True,21.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-25,2023-11-26,I2,Parma,Modena,draw,draw,3.25,10.0,True,22.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-26,2023-11-27,T1,Fenerbahce,Karagumruk,home,home,1.23,10.0,True,2.3,"league|market_prob_bucket=T1|[0.55,1.00]",2023-11,2023-24
2023-11-26,2023-11-27,I2,Ternana,Palermo,draw,draw,3.23,10.0,True,22.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-26,2023-11-27,I2,Catanzaro,Cosenza,draw,home,3.44,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-11-28,2023-11-29,I2,Sudtirol,Brescia,draw,draw,2.94,10.0,True,19.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-11,2023-24
2023-12-01,2023-12-02,T1,Karagumruk,Istanbulspor,home,home,1.66,10.0,True,6.6,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-01,2023-12-02,I2,Palermo,Catanzaro,draw,away,3.47,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-02,2023-12-03,T1,Pendikspor,Galatasaray,away,away,1.31,10.0,True,3.1,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-02,2023-12-03,T1,Ad. Demirspor,Samsunspor,home,away,1.7,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-02,2023-12-03,I2,FeralpiSalo,Cittadella,draw,away,3.03,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-02,2023-12-03,I2,Spezia,Parma,draw,away,3.26,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-02,2023-12-03,I2,Cosenza,Ternana,draw,away,3.32,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-02,2023-12-03,I2,Pisa,Cremonese,draw,draw,3.37,10.0,True,23.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-02,2023-12-03,I2,Venezia,Ascoli,draw,home,3.43,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-02,2023-12-03,I2,Modena,Reggiana,draw,home,3.49,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-03,2023-12-04,I2,Sudtirol,Como,draw,away,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-03,2023-12-04,I2,Brescia,Sampdoria,draw,home,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-03,2023-12-04,I2,Lecco,Bari,draw,home,3.24,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-04,2023-12-05,T1,Fenerbahce,Sivasspor,home,home,1.22,10.0,True,2.2,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-08,2023-12-09,T1,Galatasaray,Ad. Demirspor,home,home,1.27,10.0,True,2.7,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-09,2023-12-10,I2,Ascoli,Spezia,draw,away,3.07,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-09,2023-12-10,I2,Bari,Sudtirol,draw,home,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-09,2023-12-10,I2,Cittadella,Cosenza,draw,home,3.16,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-09,2023-12-10,I2,Catanzaro,Pisa,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-09,2023-12-10,I2,Ternana,FeralpiSalo,draw,home,3.42,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-10,2023-12-11,I2,Reggiana,Brescia,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-10,2023-12-11,I2,Como,Modena,draw,home,3.19,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-10,2023-12-11,I2,Parma,Palermo,draw,draw,3.38,10.0,True,23.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-15,2023-12-16,I2,Spezia,Bari,draw,home,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-16,2023-12-17,I2,Brescia,Como,draw,home,2.94,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-16,2023-12-17,I2,Ascoli,Catanzaro,draw,home,3.06,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-16,2023-12-17,I2,Reggiana,Sampdoria,draw,away,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-16,2023-12-17,I2,Modena,Cittadella,draw,draw,3.15,10.0,True,21.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-16,2023-12-17,I2,Palermo,Pisa,draw,home,3.39,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-16,2023-12-17,I2,Cosenza,Parma,draw,draw,3.46,10.0,True,24.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-17,2023-12-18,I2,Lecco,Ternana,draw,away,3.27,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-19,2023-12-20,T1,Istanbulspor,Trabzonspor,away,away,1.54,10.0,True,5.4,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-20,2023-12-21,T1,Galatasaray,Karagumruk,home,home,1.23,10.0,True,2.3,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-20,2023-12-21,T1,Kayserispor,Fenerbahce,away,away,1.45,10.0,True,4.5,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-21,2023-12-22,T1,Besiktas,Alanyaspor,home,away,1.5,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-23,2023-12-24,T1,Sivasspor,Istanbulspor,home,home,1.66,10.0,True,6.6,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-23,2023-12-24,T1,Trabzonspor,Buyuksehyr,home,draw,1.67,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-12,2023-24
2023-12-23,2023-12-24,I2,Sudtirol,Reggiana,draw,away,2.9,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-23,2023-12-24,I2,Cittadella,Spezia,draw,home,3.03,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-23,2023-12-24,I2,Bari,Cosenza,draw,draw,3.1,10.0,True,21.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-23,2023-12-24,I2,Catanzaro,Brescia,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-23,2023-12-24,I2,Pisa,Ascoli,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-23,2023-12-24,I2,Como,Palermo,draw,draw,3.22,10.0,True,22.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Ascoli,Cittadella,draw,draw,2.95,10.0,True,19.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Lecco,Sudtirol,draw,home,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Reggiana,Catanzaro,draw,home,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Cosenza,Como,draw,away,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Sampdoria,Bari,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Brescia,Parma,draw,away,3.14,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Spezia,Modena,draw,draw,3.19,10.0,True,21.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Ternana,Pisa,draw,draw,3.23,10.0,True,22.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,Palermo,Cremonese,draw,home,3.33,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2023-12-26,2023-12-27,I2,FeralpiSalo,Venezia,draw,draw,3.37,10.0,True,23.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-12,2023-24
2024-01-05,2024-01-06,T1,Besiktas,Kasimpasa,home,away,1.55,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-07,2024-01-08,T1,Istanbulspor,Fenerbahce,away,away,1.21,10.0,True,2.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-07,2024-01-08,T1,Galatasaray,Konyaspor,home,home,1.25,10.0,True,2.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-10,2024-01-11,T1,Fenerbahce,Konyaspor,home,home,1.21,10.0,True,2.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-10,2024-01-11,T1,Ad. Demirspor,Istanbulspor,home,draw,1.31,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-11,2024-01-12,T1,Sivasspor,Galatasaray,away,draw,1.45,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-11,2024-01-12,T1,Trabzonspor,Samsunspor,home,home,1.71,10.0,True,7.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-12,2024-01-13,I2,Catanzaro,Lecco,draw,home,3.45,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-13,2024-01-14,T1,Besiktas,Karagumruk,home,home,1.64,10.0,True,6.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-13,2024-01-14,I2,Sudtirol,FeralpiSalo,draw,home,3.01,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-13,2024-01-14,I2,Pisa,Reggiana,draw,draw,3.09,10.0,True,20.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-13,2024-01-14,I2,Cittadella,Palermo,draw,home,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-13,2024-01-14,I2,Modena,Brescia,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-13,2024-01-14,I2,Bari,Ternana,draw,home,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-13,2024-01-14,I2,Como,Spezia,draw,home,3.35,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-14,2024-01-15,T1,Gaziantep,Fenerbahce,away,away,1.33,10.0,True,3.3,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-14,2024-01-15,I2,Venezia,Sampdoria,draw,home,3.27,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-15,2024-01-16,T1,Galatasaray,Kayserispor,home,home,1.26,10.0,True,2.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-19,2024-01-20,I2,Sampdoria,Parma,draw,away,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Brescia,Sudtirol,draw,draw,3.02,10.0,True,20.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Reggiana,Como,draw,draw,3.05,10.0,True,20.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Cosenza,Venezia,draw,home,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Ternana,Cittadella,draw,home,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,FeralpiSalo,Catanzaro,draw,home,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Lecco,Pisa,draw,away,3.14,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Palermo,Modena,draw,home,3.22,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-20,2024-01-21,I2,Spezia,Cremonese,draw,away,3.41,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-21,2024-01-22,T1,Fenerbahce,Samsunspor,home,draw,1.21,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-21,2024-01-22,I2,Ascoli,Bari,draw,draw,2.87,10.0,True,18.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-22,2024-01-23,T1,Kayserispor,Istanbulspor,home,away,1.58,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-24,2024-01-25,T1,Buyuksehyr,Fenerbahce,away,away,1.55,10.0,True,5.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-25,2024-01-26,T1,Galatasaray,Istanbulspor,home,home,1.12,10.0,True,1.2,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-26,2024-01-27,I2,Catanzaro,Palermo,draw,draw,3.14,10.0,True,21.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-27,2024-01-28,I2,Sudtirol,Cosenza,draw,away,2.97,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-27,2024-01-28,I2,Bari,Reggiana,draw,away,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-27,2024-01-28,I2,Modena,Parma,draw,home,3.24,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-27,2024-01-28,I2,Pisa,Spezia,draw,away,3.24,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-27,2024-01-28,I2,FeralpiSalo,Lecco,draw,home,3.33,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-27,2024-01-28,I2,Como,Ascoli,draw,away,3.42,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-28,2024-01-29,T1,Fenerbahce,Ankaragucu,home,home,1.18,10.0,True,1.8,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-28,2024-01-29,I2,Cittadella,Sampdoria,draw,away,3.17,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-01,2023-24
2024-01-29,2024-01-30,T1,Galatasaray,Gaziantep,home,home,1.17,10.0,True,1.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-01-29,2024-01-30,T1,Trabzonspor,Kasimpasa,home,away,1.67,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-01,2023-24
2024-02-02,2024-02-03,T1,Samsunspor,Galatasaray,away,away,1.66,10.0,True,6.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-03,2024-02-04,T1,Buyuksehyr,Istanbulspor,home,home,1.52,10.0,True,5.2,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-03,2024-02-04,T1,Antalyaspor,Fenerbahce,away,away,1.56,10.0,True,5.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-03,2024-02-04,I2,Brescia,Cittadella,draw,home,2.94,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-03,2024-02-04,I2,Cosenza,Pisa,draw,draw,2.96,10.0,True,19.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-03,2024-02-04,I2,Reggiana,FeralpiSalo,draw,draw,3.15,10.0,True,21.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-03,2024-02-04,I2,Ternana,Como,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-03,2024-02-04,I2,Sampdoria,Modena,draw,draw,3.25,10.0,True,22.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-03,2024-02-04,I2,Spezia,Catanzaro,draw,draw,3.26,10.0,True,22.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-03,2024-02-04,I2,Parma,Venezia,draw,home,3.43,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-04,2024-02-05,I2,Ascoli,Sudtirol,draw,away,3.0,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
