combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,183,183.0,16.91,9.24,8.52,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,209,209.0,31.98,15.3,9.81,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,215,215.0,22.96,10.68,15.66,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,169,169.0,14.24,8.43,12.66,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2013-04,2014-03,187,187.0,-0.85,-0.45,21.92,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2013-10,2014-09,191,191.0,-4.11,-2.15,26.68,2,9,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2014-04,2015-03,180,180.0,-11.22,-6.23,29.35,3,8,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2014-10,2015-09,178,178.0,14.73,8.28,11.23,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2015-04,2016-03,183,183.0,44.28,24.2,8.22,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2015-10,2016-09,165,165.0,42.31,25.64,12.58,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2016-04,2017-03,154,154.0,30.79,19.99,13.05,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2016-10,2017-09,166,166.0,1.67,1.01,21.26,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2017-04,2018-03,173,173.0,-9.57,-5.53,25.44,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2017-10,2018-09,178,178.0,33.59,18.87,11.34,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2018-04,2019-03,195,195.0,49.01,25.13,8.9,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2018-10,2019-09,213,213.0,8.6,4.04,25.06,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2019-04,2020-03,187,187.0,4.31,2.3,24.06,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2019-10,2020-09,172,172.0,24.92,14.49,9.92,7,1,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2020-04,2021-03,210,210.0,12.28,5.85,16.84,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2020-10,2021-09,207,207.0,-0.59,-0.29,18.79,6,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2021-04,2022-03,197,197.0,-3.59,-1.82,18.14,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2021-10,2022-09,211,211.0,-17.7,-8.39,26.55,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2022-04,2023-03,199,199.0,-1.36,-0.68,23.71,3,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2022-10,2023-09,211,211.0,37.23,17.64,9.89,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2023-04,2024-03,209,209.0,18.28,8.75,11.78,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2023-10,2024-09,210,210.0,5.82,2.77,9.38,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2024-04,2025-03,233,233.0,19.45,8.35,13.72,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2024-10,2025-09,254,254.0,28.75,11.32,14.25,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2025-04,2026-03,203,203.0,25.32,12.47,9.59,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-04,2014-03,163,163.0,3.77,2.31,24.56,3,8,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-10,2014-09,142,142.0,17.93,12.63,13.78,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-04,2015-03,134,134.0,1.02,0.76,23.97,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-10,2015-09,154,154.0,-4.86,-3.16,20.13,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-04,2016-03,155,155.0,16.11,10.39,10.17,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-10,2016-09,132,132.0,28.33,21.46,10.69,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-04,2017-03,121,121.0,38.97,32.21,8.79,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-10,2017-09,148,148.0,12.17,8.22,28.07,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-04,2018-03,157,157.0,-16.01,-10.2,35.47,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-10,2018-09,146,146.0,22.56,15.45,13.02,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2018-04,2019-03,155,155.0,30.13,19.44,11.97,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2018-10,2019-09,169,169.0,-0.21,-0.12,19.11,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2019-04,2020-03,153,153.0,-4.35,-2.84,18.11,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2019-10,2020-09,136,136.0,18.3,13.46,10.32,7,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2020-04,2021-03,155,155.0,23.4,15.1,12.37,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2020-10,2021-09,160,160.0,17.68,11.05,12.75,9,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-04,2022-03,144,144.0,0.59,0.41,15.76,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-10,2022-09,151,151.0,-6.29,-4.17,20.05,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-04,2023-03,149,149.0,24.07,16.15,15.1,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-10,2023-09,160,160.0,43.16,26.97,7.89,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-04,2024-03,171,171.0,16.3,9.53,13.54,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-10,2024-09,186,186.0,4.84,2.6,13.28,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-04,2025-03,203,203.0,33.69,16.6,11.15,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-10,2025-09,209,209.0,29.6,14.16,13.0,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2025-04,2026-03,161,161.0,19.05,11.83,14.0,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2013-04,2014-03,104,104.0,-15.35,-14.76,21.78,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2013-10,2014-09,97,97.0,1.7,1.75,15.5,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2014-04,2015-03,85,85.0,15.75,18.53,11.88,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2014-10,2015-09,101,101.0,1.29,1.28,13.32,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2015-04,2016-03,113,113.0,-3.98,-3.52,11.77,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2015-10,2016-09,104,104.0,7.35,7.07,12.67,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2016-04,2017-03,99,99.0,26.17,26.43,9.36,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2016-10,2017-09,119,119.0,14.87,12.5,16.03,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2017-04,2018-03,122,122.0,-1.96,-1.61,16.03,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2017-10,2018-09,110,110.0,23.26,21.15,5.3,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2018-04,2019-03,112,112.0,11.88,10.61,13.86,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2018-10,2019-09,119,119.0,-5.13,-4.31,14.21,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2019-04,2020-03,110,110.0,5.27,4.79,10.49,6,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2019-10,2020-09,98,98.0,12.87,13.13,9.0,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2020-04,2021-03,116,116.0,30.12,25.97,9.0,8,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2020-10,2021-09,111,111.0,13.86,12.49,14.33,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2021-04,2022-03,88,88.0,-6.88,-7.82,15.45,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2021-10,2022-09,98,98.0,-0.99,-1.01,15.16,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2022-04,2023-03,102,102.0,22.37,21.93,15.16,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2022-10,2023-09,108,108.0,30.54,28.28,7.15,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2023-04,2024-03,127,127.0,6.57,5.17,12.1,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2023-10,2024-09,138,138.0,2.65,1.92,12.1,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2024-04,2025-03,134,134.0,21.18,15.81,12.65,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2024-10,2025-09,118,118.0,11.83,10.03,13.34,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2025-04,2026-03,90,90.0,13.54,15.04,13.34,5,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-04,2014-03,155,155.0,4.39,2.83,18.56,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-10,2014-09,137,137.0,11.92,8.7,17.91,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-04,2015-03,134,134.0,-2.67,-1.99,26.74,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-10,2015-09,153,153.0,-6.16,-4.03,22.18,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-04,2016-03,152,152.0,20.56,13.53,12.0,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-10,2016-09,133,133.0,27.8,20.9,10.57,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-04,2017-03,119,119.0,31.31,26.31,8.79,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-10,2017-09,143,143.0,9.37,6.55,28.92,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-04,2018-03,155,155.0,-12.19,-7.86,35.43,5,6,False
