date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,won,unit_profit
2025-03-16,2025-03,B1,Oud-Heverlee Leuven,St Truiden,away,home,3.0,"[2.8,3.5)",0.3170731707317074,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,B1,Standard,Antwerp,home,draw,3.2,"[2.8,3.5)",0.29352734570998495,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,B1,Standard,Antwerp,draw,draw,3.25,"[2.8,3.5)",0.28901154039136984,"[0.28,0.34)",market_non_favorite,True,2.25
2025-03-16,2025-03,B1,Standard,Antwerp,away,draw,2.25,"[2.2,2.8)",0.41746111389864526,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-16,2025-03,D1,Heidenheim,Holstein Kiel,home,home,2.0,"[1.8,2.2)",0.4751131221719457,"[0.42,0.55)",market_favorite,True,1.0
2025-03-16,2025-03,D1,Heidenheim,Holstein Kiel,draw,home,3.5,"[3.5,4.0)",0.27149321266968324,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Heidenheim,Holstein Kiel,away,home,3.75,"[3.5,4.0)",0.25339366515837103,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Stuttgart,Leverkusen,home,away,3.1,"[2.8,3.5)",0.3067869752844252,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Stuttgart,Leverkusen,draw,away,3.4,"[2.8,3.5)",0.27971753628874063,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Stuttgart,Leverkusen,away,away,2.3,"[2.2,2.8)",0.41349548842683403,"[0.34,0.42)",market_favorite,True,1.2999999999999998
2025-03-16,2025-03,D2,Braunschweig,Hertha,home,away,3.2,"[2.8,3.5)",0.2938879125170865,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D2,Braunschweig,Hertha,draw,away,3.5,"[3.5,4.0)",0.2686975200156219,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D2,Braunschweig,Hertha,away,away,2.15,"[1.8,2.2)",0.4374145674672915,"[0.42,0.55)",market_favorite,True,1.15
2025-03-16,2025-03,D2,Karlsruhe,Ulm,home,draw,2.1,"[1.8,2.2)",0.44651162790697674,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-16,2025-03,D2,Karlsruhe,Ulm,draw,draw,3.6,"[3.5,4.0)",0.26046511627906976,"[0.20,0.28)",market_non_favorite,True,2.6
2025-03-16,2025-03,D2,Karlsruhe,Ulm,away,draw,3.2,"[2.8,3.5)",0.2930232558139535,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D2,Nurnberg,Greuther Furth,home,home,2.1,"[1.8,2.2)",0.4452054794520548,"[0.42,0.55)",market_favorite,True,1.1
2025-03-16,2025-03,D2,Nurnberg,Greuther Furth,draw,home,3.5,"[3.5,4.0)",0.2671232876712329,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D2,Nurnberg,Greuther Furth,away,home,3.25,"[2.8,3.5)",0.28767123287671237,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Bochum,Ein Frankfurt,home,away,3.1,"[2.8,3.5)",0.30579150579150577,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Bochum,Ein Frankfurt,draw,away,3.6,"[3.5,4.0)",0.2633204633204633,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,D1,Bochum,Ein Frankfurt,away,away,2.2,"[2.2,2.8)",0.43088803088803085,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2025-03-16,2025-03,E0,Fulham,Tottenham,home,home,2.0,"[1.8,2.2)",0.4787234042553191,"[0.42,0.55)",market_favorite,True,1.0
2025-03-16,2025-03,E0,Fulham,Tottenham,draw,home,3.75,"[3.5,4.0)",0.2553191489361702,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E0,Fulham,Tottenham,away,home,3.6,"[3.5,4.0)",0.26595744680851063,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E0,Arsenal,Chelsea,home,home,1.8,"[1.8,2.2)",0.5263157894736842,"[0.42,0.55)",market_favorite,True,0.8
2025-03-16,2025-03,E0,Arsenal,Chelsea,draw,home,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E0,Arsenal,Chelsea,away,home,4.5,"[4.0,5.0)",0.21052631578947367,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Bologna,Lazio,home,home,2.4,"[2.2,2.8)",0.3979853841595892,"[0.34,0.42)",market_favorite,True,1.4
2025-03-16,2025-03,I1,Bologna,Lazio,draw,home,3.1,"[2.8,3.5)",0.3081177167687142,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Bologna,Lazio,away,home,3.25,"[2.8,3.5)",0.29389689907169664,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Atalanta,Inter,home,away,2.55,"[2.2,2.8)",0.37265577737447064,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-16,2025-03,I1,Atalanta,Inter,draw,away,3.3,"[2.8,3.5)",0.2879612825166364,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Atalanta,Inter,away,away,2.8,"[2.8,3.5)",0.33938294010889286,"[0.28,0.34)",market_non_favorite,True,1.7999999999999998
2025-03-16,2025-03,I1,Venezia,Napoli,home,draw,5.75,"[5.0,7.0)",0.1643084432253056,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Venezia,Napoli,draw,draw,4.33,"[4.0,5.0)",0.21819250543776147,"[0.20,0.28)",market_non_favorite,True,3.33
2025-03-16,2025-03,I1,Venezia,Napoli,away,draw,1.53,"[1.0,1.8)",0.6174990513369328,"[0.55,1.00]",market_favorite,False,-1.0
2025-03-16,2025-03,F1,Strasbourg,Toulouse,home,home,2.25,"[2.2,2.8)",0.4193548387096774,"[0.34,0.42)",market_favorite,True,1.25
2025-03-16,2025-03,F1,Strasbourg,Toulouse,draw,home,3.25,"[2.8,3.5)",0.2903225806451613,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,F1,Strasbourg,Toulouse,away,home,3.25,"[2.8,3.5)",0.2903225806451613,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,F1,Paris SG,Marseille,home,home,1.45,"[1.0,1.8)",0.6528835690968444,"[0.55,1.00]",market_favorite,True,0.44999999999999996
2025-03-16,2025-03,F1,Paris SG,Marseille,draw,home,5.0,"[5.0,7.0)",0.18933623503808486,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-16,2025-03,F1,Paris SG,Marseille,away,home,6.0,"[5.0,7.0)",0.15778019586507072,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Fiorentina,Juventus,home,home,3.4,"[2.8,3.5)",0.27982899339292655,"[0.20,0.28)",market_non_favorite,True,2.4
2025-03-16,2025-03,I1,Fiorentina,Juventus,draw,home,3.2,"[2.8,3.5)",0.29731830547998445,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,I1,Fiorentina,Juventus,away,home,2.25,"[2.2,2.8)",0.42285270112708895,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-16,2025-03,F1,Lyon,Le Havre,home,home,1.36,"[1.0,1.8)",0.6936936936936937,"[0.55,1.00]",market_favorite,True,0.3600000000000001
2025-03-16,2025-03,F1,Lyon,Le Havre,draw,home,5.5,"[5.0,7.0)",0.17153153153153156,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-16,2025-03,F1,Lyon,Le Havre,away,home,7.0,"[7.0,inf)",0.13477477477477479,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-16,2025-03,F1,Brest,Reims,home,draw,1.67,"[1.0,1.8)",0.5674708261793209,"[0.55,1.00]",market_favorite,False,-1.0
2025-03-16,2025-03,F1,Brest,Reims,draw,draw,3.9,"[3.5,4.0)",0.24299391787678612,"[0.20,0.28)",market_non_favorite,True,2.9
2025-03-16,2025-03,F1,Brest,Reims,away,draw,5.0,"[5.0,7.0)",0.18953525594389314,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E1,Sheffield Weds,Sheffield United,home,away,2.45,"[2.2,2.8)",0.3820549927641099,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-16,2025-03,E1,Sheffield Weds,Sheffield United,draw,away,3.3,"[2.8,3.5)",0.28364688856729375,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E1,Sheffield Weds,Sheffield United,away,away,2.8,"[2.8,3.5)",0.3342981186685962,"[0.28,0.34)",market_non_favorite,True,1.7999999999999998
2025-03-16,2025-03,E0,Leicester,Man United,home,away,4.5,"[4.0,5.0)",0.21076011846001974,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E0,Leicester,Man United,draw,away,3.5,"[3.5,4.0)",0.27097729516288255,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,E0,Leicester,Man United,away,away,1.83,"[1.8,2.2)",0.5182625863770978,"[0.42,0.55)",market_favorite,True,0.8300000000000001
2025-03-16,2025-03,F1,Montpellier,St Etienne,home,away,2.2,"[2.2,2.8)",0.4317656129529684,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-16,2025-03,F1,Montpellier,St Etienne,draw,away,3.5,"[3.5,4.0)",0.27139552814186585,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-16,2025-03,F1,Montpellier,St Etienne,away,away,3.2,"[2.8,3.5)",0.2968388589051658,"[0.28,0.34)",market_non_favorite,True,2.2
2025-03-17,2025-03,SP2,Castellon,La Coruna,home,draw,2.2,"[2.2,2.8)",0.42834645669291344,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-17,2025-03,SP2,Castellon,La Coruna,draw,draw,3.4,"[2.8,3.5)",0.2771653543307087,"[0.20,0.28)",market_non_favorite,True,2.4
2025-03-17,2025-03,SP2,Castellon,La Coruna,away,draw,3.2,"[2.8,3.5)",0.29448818897637796,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-18,2025-03,E2,Rotherham,Wycombe,home,away,3.25,"[2.8,3.5)",0.2875816993464052,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-18,2025-03,E2,Rotherham,Wycombe,draw,away,3.25,"[2.8,3.5)",0.2875816993464052,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-18,2025-03,E2,Rotherham,Wycombe,away,away,2.2,"[2.2,2.8)",0.4248366013071895,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2025-03-21,2025-03,SP2,Burgos,Almeria,home,home,3.4,"[2.8,3.5)",0.27439024390243905,"[0.20,0.28)",market_non_favorite,True,2.4
2025-03-21,2025-03,SP2,Burgos,Almeria,draw,home,3.0,"[2.8,3.5)",0.31097560975609756,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-21,2025-03,SP2,Burgos,Almeria,away,home,2.25,"[2.2,2.8)",0.4146341463414634,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Gillingham,Walsall,home,draw,3.2,"[2.8,3.5)",0.29209340434248254,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Gillingham,Walsall,draw,draw,3.1,"[2.8,3.5)",0.3015157722244981,"[0.28,0.34)",market_non_favorite,True,2.1
2025-03-22,2025-03,E3,Gillingham,Walsall,away,draw,2.3,"[2.2,2.8)",0.40639082343301924,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Grimsby,Newport County,home,home,1.44,"[1.0,1.8)",0.6449948400412796,"[0.55,1.00]",market_favorite,True,0.43999999999999995
2025-03-22,2025-03,E3,Grimsby,Newport County,draw,home,4.5,"[4.0,5.0)",0.20639834881320948,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Grimsby,Newport County,away,home,6.25,"[5.0,7.0)",0.14860681114551083,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Notts County,Crewe,home,draw,1.9,"[1.8,2.2)",0.48951048951048953,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Notts County,Crewe,draw,draw,3.5,"[3.5,4.0)",0.26573426573426573,"[0.20,0.28)",market_non_favorite,True,2.5
2025-03-22,2025-03,E3,Notts County,Crewe,away,draw,3.8,"[3.5,4.0)",0.24475524475524477,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Port Vale,Morecambe,home,home,1.55,"[1.0,1.8)",0.6008583690987125,"[0.55,1.00]",market_favorite,True,0.55
2025-03-22,2025-03,E3,Port Vale,Morecambe,draw,home,4.2,"[4.0,5.0)",0.2217453505007153,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Port Vale,Morecambe,away,home,5.25,"[5.0,7.0)",0.17739628040057226,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Mirandes,Santander,home,home,2.25,"[2.2,2.8)",0.42285270112708895,"[0.42,0.55)",market_favorite,True,1.25
2025-03-22,2025-03,SP2,Mirandes,Santander,draw,home,3.2,"[2.8,3.5)",0.29731830547998445,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Mirandes,Santander,away,home,3.4,"[2.8,3.5)",0.27982899339292655,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Elche,Eldense,home,home,1.62,"[1.0,1.8)",0.5813953488372092,"[0.55,1.00]",market_favorite,True,0.6200000000000001
2025-03-22,2025-03,SP2,Elche,Eldense,draw,home,3.6,"[3.5,4.0)",0.2616279069767442,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Elche,Eldense,away,home,6.0,"[5.0,7.0)",0.15697674418604649,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Granada,Oviedo,home,home,2.3,"[2.2,2.8)",0.40930979133226325,"[0.34,0.42)",market_favorite,True,1.2999999999999998
2025-03-22,2025-03,SP2,Granada,Oviedo,draw,home,3.0,"[2.8,3.5)",0.3138041733547351,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Granada,Oviedo,away,home,3.4,"[2.8,3.5)",0.2768860353130016,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Malaga,Ferrol,home,home,1.85,"[1.8,2.2)",0.507172131147541,"[0.42,0.55)",market_favorite,True,0.8500000000000001
2025-03-22,2025-03,SP2,Malaga,Ferrol,draw,home,3.3,"[2.8,3.5)",0.28432377049180335,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,SP2,Malaga,Ferrol,away,home,4.5,"[4.0,5.0)",0.20850409836065575,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Swindon,Accrington,home,draw,1.95,"[1.8,2.2)",0.4811372334609076,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Swindon,Accrington,draw,draw,3.3,"[2.8,3.5)",0.2843083652268999,"[0.28,0.34)",market_non_favorite,True,2.3
2025-03-22,2025-03,E3,Swindon,Accrington,away,draw,4.0,"[4.0,5.0)",0.23455440131219243,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Fleetwood Town,Tranmere,home,draw,1.9,"[1.8,2.2)",0.48875783265757455,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Fleetwood Town,Tranmere,draw,draw,3.4,"[2.8,3.5)",0.2731293770733505,"[0.20,0.28)",market_non_favorite,True,2.4
2025-03-22,2025-03,E3,Fleetwood Town,Tranmere,away,draw,3.9,"[3.5,4.0)",0.23811279026907484,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Wrexham,Stockport,home,home,2.38,"[2.2,2.8)",0.3899487351878309,"[0.34,0.42)",market_favorite,True,1.38
2025-03-22,2025-03,E2,Wrexham,Stockport,draw,home,3.2,"[2.8,3.5)",0.2900243717959492,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Wrexham,Stockport,away,home,2.9,"[2.8,3.5)",0.32002689301621984,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Cheltenham,Milton Keynes Dons,home,away,2.15,"[1.8,2.2)",0.43398484244116475,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Cheltenham,Milton Keynes Dons,draw,away,3.4,"[2.8,3.5)",0.2744315915436777,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Cheltenham,Milton Keynes Dons,away,away,3.2,"[2.8,3.5)",0.29158356601515756,"[0.28,0.34)",market_non_favorite,True,2.2
2025-03-22,2025-03,E3,Carlisle,Bromley,home,home,2.25,"[2.2,2.8)",0.4134419551934827,"[0.34,0.42)",market_favorite,True,1.25
2025-03-22,2025-03,E3,Carlisle,Bromley,draw,home,3.5,"[3.5,4.0)",0.26578411405295316,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Carlisle,Bromley,away,home,2.9,"[2.8,3.5)",0.3207739307535642,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Bradford,Colchester,home,home,2.1,"[1.8,2.2)",0.4423305588585018,"[0.42,0.55)",market_favorite,True,1.1
2025-03-22,2025-03,E3,Bradford,Colchester,draw,home,3.1,"[2.8,3.5)",0.2996432818073722,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Bradford,Colchester,away,home,3.6,"[3.5,4.0)",0.2580261593341261,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,AFC Wimbledon,Barrow,home,draw,1.95,"[1.8,2.2)",0.4776622646810902,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-22,2025-03,E3,AFC Wimbledon,Barrow,draw,draw,3.4,"[2.8,3.5)",0.2739533576847429,"[0.20,0.28)",market_non_favorite,True,2.4
2025-03-22,2025-03,E3,AFC Wimbledon,Barrow,away,draw,3.75,"[3.5,4.0)",0.24838437763416685,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E3,Chesterfield,Harrogate,home,draw,1.6,"[1.0,1.8)",0.5841252096143097,"[0.55,1.00]",market_favorite,False,-1.0
2025-03-22,2025-03,E3,Chesterfield,Harrogate,draw,draw,3.8,"[3.5,4.0)",0.24594745667970933,"[0.20,0.28)",market_non_favorite,True,2.8
2025-03-22,2025-03,E3,Chesterfield,Harrogate,away,draw,5.5,"[5.0,7.0)",0.169927333705981,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Peterboro,Charlton,home,home,3.0,"[2.8,3.5)",0.31097560975609756,"[0.28,0.34)",market_non_favorite,True,2.0
2025-03-22,2025-03,E2,Peterboro,Charlton,draw,home,3.4,"[2.8,3.5)",0.27439024390243905,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Peterboro,Charlton,away,home,2.25,"[2.2,2.8)",0.4146341463414634,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-22,2025-03,E2,Northampton,Blackpool,home,away,3.0,"[2.8,3.5)",0.3098445595854922,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Northampton,Blackpool,draw,away,3.25,"[2.8,3.5)",0.2860103626943005,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Northampton,Blackpool,away,away,2.3,"[2.2,2.8)",0.40414507772020725,"[0.34,0.42)",market_favorite,True,1.2999999999999998
2025-03-22,2025-03,E2,Lincoln,Exeter,home,draw,1.75,"[1.0,1.8)",0.5294117647058824,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-22,2025-03,E2,Lincoln,Exeter,draw,draw,3.5,"[3.5,4.0)",0.2647058823529412,"[0.20,0.28)",market_non_favorite,True,2.5
2025-03-22,2025-03,E2,Lincoln,Exeter,away,draw,4.5,"[4.0,5.0)",0.20588235294117646,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Crawley Town,Bristol Rvs,home,home,2.05,"[1.8,2.2)",0.4533333333333333,"[0.42,0.55)",market_favorite,True,1.0499999999999998
2025-03-22,2025-03,E2,Crawley Town,Bristol Rvs,draw,home,3.4,"[2.8,3.5)",0.2733333333333333,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Crawley Town,Bristol Rvs,away,home,3.4,"[2.8,3.5)",0.2733333333333333,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-22,2025-03,E2,Barnsley,Cambridge,home,draw,1.67,"[1.0,1.8)",0.5590930268675262,"[0.55,1.00]",market_favorite,False,-1.0
2025-03-22,2025-03,E2,Barnsley,Cambridge,draw,draw,4.0,"[4.0,5.0)",0.23342133871719212,"[0.20,0.28)",market_non_favorite,True,3.0
2025-03-22,2025-03,E2,Barnsley,Cambridge,away,draw,4.5,"[4.0,5.0)",0.20748563441528187,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Sp Gijon,Albacete,home,away,1.85,"[1.8,2.2)",0.5082337206386357,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-23,2025-03,SP2,Sp Gijon,Albacete,draw,away,3.2,"[2.8,3.5)",0.2938226197442113,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Sp Gijon,Albacete,away,away,4.75,"[4.0,5.0)",0.19794365961715288,"[0.00,0.20)",market_non_favorite,True,3.75
2025-03-23,2025-03,SP2,Levante,Castellon,home,home,1.75,"[1.0,1.8)",0.5370967741935484,"[0.42,0.55)",market_favorite,True,0.75
2025-03-23,2025-03,SP2,Levante,Castellon,draw,home,3.7,"[3.5,4.0)",0.2540322580645161,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Levante,Castellon,away,home,4.5,"[4.0,5.0)",0.20887096774193548,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Tenerife,Cadiz,home,home,2.5,"[2.2,2.8)",0.371002132196162,"[0.34,0.42)",market_favorite,True,1.5
2025-03-23,2025-03,SP2,Tenerife,Cadiz,draw,home,2.9,"[2.8,3.5)",0.31982942430703626,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Tenerife,Cadiz,away,home,3.0,"[2.8,3.5)",0.30916844349680167,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Eibar,Huesca,home,home,1.83,"[1.8,2.2)",0.5105762217359592,"[0.42,0.55)",market_favorite,True,0.8300000000000001
2025-03-23,2025-03,SP2,Eibar,Huesca,draw,home,3.0,"[2.8,3.5)",0.3114514952589351,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,Eibar,Huesca,away,home,5.25,"[5.0,7.0)",0.17797228300510579,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-23,2025-03,SP2,La Coruna,Cartagena,home,draw,1.29,"[1.0,1.8)",0.7271285034373347,"[0.55,1.00]",market_favorite,False,-1.0
2025-03-23,2025-03,SP2,La Coruna,Cartagena,draw,draw,5.0,"[5.0,7.0)",0.18759915388683238,"[0.00,0.20)",market_non_favorite,True,4.0
2025-03-23,2025-03,SP2,La Coruna,Cartagena,away,draw,11.0,"[7.0,inf)",0.0852723426758329,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-24,2025-03,SP2,Zaragoza,Cordoba,home,draw,2.1,"[1.8,2.2)",0.4473684210526316,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-24,2025-03,SP2,Zaragoza,Cordoba,draw,draw,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,True,2.4
2025-03-24,2025-03,SP2,Zaragoza,Cordoba,away,draw,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-25,2025-03,E3,Carlisle,Milton Keynes Dons,home,draw,2.38,"[2.2,2.8)",0.3925261436288843,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-25,2025-03,E3,Carlisle,Milton Keynes Dons,draw,draw,3.3,"[2.8,3.5)",0.28309461267780145,"[0.28,0.34)",market_non_favorite,True,2.3
2025-03-25,2025-03,E3,Carlisle,Milton Keynes Dons,away,draw,2.88,"[2.8,3.5)",0.3243792436933141,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-25,2025-03,E3,Port Vale,Barrow,home,away,1.85,"[1.8,2.2)",0.5008809239913865,"[0.42,0.55)",market_favorite,False,-1.0
2025-03-25,2025-03,E3,Port Vale,Barrow,draw,away,3.25,"[2.8,3.5)",0.2851168336566354,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-25,2025-03,E3,Port Vale,Barrow,away,away,4.33,"[4.0,5.0)",0.2140022423519781,"[0.20,0.28)",market_non_favorite,True,3.33
2025-03-27,2025-03,E2,Leyton Orient,Stevenage,home,home,2.2,"[2.2,2.8)",0.43220338983050843,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2025-03-27,2025-03,E2,Leyton Orient,Stevenage,draw,home,3.3,"[2.8,3.5)",0.288135593220339,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-27,2025-03,E2,Leyton Orient,Stevenage,away,home,3.4,"[2.8,3.5)",0.2796610169491525,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-27,2025-03,SP1,Barcelona,Osasuna,home,home,1.29,"[1.0,1.8)",0.7306889352818372,"[0.55,1.00]",market_favorite,True,0.29000000000000004
2025-03-27,2025-03,SP1,Barcelona,Osasuna,draw,home,7.0,"[7.0,inf)",0.13465553235908143,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-27,2025-03,SP1,Barcelona,Osasuna,away,home,7.0,"[7.0,inf)",0.13465553235908143,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-28,2025-03,F2,Red Star,Rodez,home,draw,2.7,"[2.2,2.8)",0.3388718845649322,"[0.28,0.34)",market_non_favorite,False,-1.0
2025-03-28,2025-03,F2,Red Star,Rodez,draw,draw,3.1,"[2.8,3.5)",0.295146480104941,"[0.28,0.34)",market_non_favorite,True,2.1
2025-03-28,2025-03,F2,Red Star,Rodez,away,draw,2.5,"[2.2,2.8)",0.36598163533012684,"[0.34,0.42)",market_favorite,False,-1.0
2025-03-28,2025-03,I2,Spezia,Brescia,home,away,1.53,"[1.0,1.8)",0.6104945747546899,"[0.55,1.00]",market_favorite,False,-1.0
2025-03-28,2025-03,I2,Spezia,Brescia,draw,away,3.8,"[3.5,4.0)",0.24580439457228306,"[0.20,0.28)",market_non_favorite,False,-1.0
2025-03-28,2025-03,I2,Spezia,Brescia,away,away,6.5,"[5.0,7.0)",0.14370103067302703,"[0.00,0.20)",market_non_favorite,True,5.5
2025-03-28,2025-03,P1,Gil Vicente,Benfica,home,away,7.0,"[7.0,inf)",0.13380281690140844,"[0.00,0.20)",market_non_favorite,False,-1.0
2025-03-28,2025-03,P1,Gil Vicente,Benfica,draw,away,4.75,"[4.0,5.0)",0.19718309859154928,"[0.00,0.20)",market_non_favorite,False,-1.0
